"Product","Blackbox flight data recorder by Nicholas Sherlock"
22081,24684849,-19,-164,-1,1536,131075,0,0,1,1
22082,24685095,-19,-164,-1,1536,131075,0,0,1,1
22083,24685341,-19,-164,-1,1536,131075,0,0,1,1
22084,24685587,-19,-164,-1,1536,131075,0,0,1,1
22085,24685833,-19,-164,-1,1536,131075,0,0,1,1
22086,24686079,-19,-164,-1,1536,131075,0,0,1,1
22087,24686325,-19,-164,-1,1536,131075,0,0,1,1
22088,24686571,-19,-164,-1,1536,131075,0,0,1,1
22089,24686817,-19,-164,-1,1536,131075,0,0,1,1
22090,24687063,-19,-164,-1,1536,131075,0,0,1,1
22091,24687308,-19,-164,-1,1536,131075,0,0,1,1
22092,24687557,-19,-164,-1,1536,131075,0,0,1,1
22093,24687803,-19,-164,-1,1536,131075,0,0,1,1
22094,24688046,-19,-164,-1,1536,131075,0,0,1,1
22095,24688290,-17,-164,-1,1536,131075,0,0,1,1
22096,24688538,-17,-164,-1,1536,131075,0,0,1,1
22097,24688784,-17,-164,-1,1536,131075,0,0,1,1
22098,24689030,-17,-164,-1,1536,131075,0,0,1,1
22099,24689276,-17,-164,-1,1536,131075,0,0,1,1
22100,24689522,-17,-164,-1,1536,131075,0,0,1,1
22101,24689768,-17,-164,-1,1536,131075,0,0,1,1
22102,24690014,-17,-164,-1,1536,131075,0,0,1,1
22103,24690260,-17,-164,-1,1536,131075,0,0,1,1
22104,24690506,-17,-164,-1,1536,131075,0,0,1,1
22105,24690752,-17,-164,-1,1536,131075,0,0,1,1
22106,24690998,-17,-164,-1,1536,131075,0,0,1,1
22107,24691243,-17,-164,-1,1536,131075,0,0,1,1
22108,24691489,-17,-164,-1,1536,131075,0,0,1,1
22109,24691737,-17,-164,-1,1536,131075,0,0,1,1
22110,24691981,-17,-164,-1,1536,131075,0,0,1,1
22111,24692227,-17,-164,-1,1536,131075,0,0,1,1
22112,24692473,-15,-161,-1,1536,131075,0,0,1,1
22113,24692719,-15,-161,-1,1536,131075,0,0,1,1
22114,24692965,-15,-161,-1,1536,131075,0,0,1,1
22115,24693211,-15,-161,-1,1536,131075,0,0,1,1
22116,24693457,-15,-161,-1,1536,131075,0,0,1,1
22117,24693703,-15,-161,-1,1536,131075,0,0,1,1
22118,24693949,-15,-161,-1,1536,131075,0,0,1,1
22119,24694195,-15,-161,-1,1536,131075,0,0,1,1
22120,24694441,-15,-161,-1,1536,131075,0,0,1,1
22121,24694686,-15,-161,-1,1536,131075,0,0,1,1
22122,24694933,-15,-161,-1,1536,131075,0,0,1,1
22123,24695178,-15,-161,-1,1536,131075,0,0,1,1
22124,24695424,-15,-161,-1,1536,131075,0,0,1,1
22125,24695673,-15,-161,-1,1536,131075,0,0,1,1
22126,24695916,-15,-161,-1,1536,131075,0,0,1,1
22127,24696162,-15,-161,-1,1536,131075,0,0,1,1
22128,24696408,-12,-158,-1,1536,131075,0,0,1,1
22129,24696654,-12,-158,-1,1536,131075,0,0,1,1
22130,24696900,-12,-158,-1,1536,131075,0,0,1,1
22131,24697146,-12,-158,-1,1536,131075,0,0,1,1
22132,24697392,-12,-158,-1,1536,131075,0,0,1,1
22133,24697638,-12,-158,-1,1536,131075,0,0,1,1
22134,24697884,-12,-158,-1,1536,131075,0,0,1,1
22135,24698130,-12,-158,-1,1536,131075,0,0,1,1
22136,24698376,-12,-158,-1,1536,131075,0,0,1,1
22137,24698622,-12,-158,-1,1536,131075,0,0,1,1
22138,24698867,-12,-158,-1,1536,131075,0,0,1,1
22139,24699113,-12,-158,-1,1536,131075,0,0,1,1
22140,24699359,-12,-158,-1,1536,131075,0,0,1,1
22141,24699605,-12,-158,-1,1536,131075,0,0,1,1
22142,24699853,-12,-158,-1,1536,131075,0,0,1,1
22143,24700098,-12,-158,-1,1536,131075,0,0,1,1
22144,24700343,-9,-155,-1,1536,131075,0,0,1,1
22145,24700589,-9,-155,-1,1536,131075,0,0,1,1
22146,24700835,-9,-155,-1,1536,131075,0,0,1,1
22147,24701081,-9,-155,-1,1536,131075,0,0,1,1
22148,24701327,-9,-155,-1,1536,131075,0,0,1,1
22149,24701573,-9,-155,-1,1536,131075,0,0,1,1
22150,24701819,-9,-155,-1,1536,131075,0,0,1,1
22151,24702065,-9,-155,-1,1536,131075,0,0,1,1
22152,24702310,-9,-155,-1,1536,131075,0,0,1,1
22153,24702557,-9,-155,-1,1536,131075,0,0,1,1
22154,24702802,-9,-155,-1,1536,131075,0,0,1,1
22155,24703048,-9,-155,-1,1536,131075,0,0,1,1
22156,24703294,-9,-155,-1,1536,131075,0,0,1,1
22157,24703540,-9,-155,-1,1536,131075,0,0,1,1
22158,24703789,-9,-155,-1,1536,131075,0,0,1,1
22159,24704034,-9,-155,-1,1536,131075,0,0,1,1
22160,24704276,-9,-155,-1,1536,131075,0,0,1,1
22161,24704524,-8,-152,-1,1536,131075,0,0,1,1
22162,24704770,-8,-152,-1,1536,131075,0,0,1,1
22163,24705016,-8,-152,-1,1536,131075,0,0,1,1
22164,24705262,-8,-152,-1,1536,131075,0,0,1,1
22165,24705508,-8,-152,-1,1536,131075,0,0,1,1
22166,24705754,-8,-152,-1,1536,131075,0,0,1,1
22167,24706000,-8,-152,-1,1536,131075,0,0,1,1
22168,24706246,-8,-152,-1,1536,131075,0,0,1,1
22169,24706492,-8,-152,-1,1536,131075,0,0,1,1
22170,24706738,-8,-152,-1,1536,131075,0,0,1,1
22171,24706983,-8,-152,-1,1536,131075,0,0,1,1
22172,24707229,-8,-152,-1,1536,131075,0,0,1,1
22173,24707478,-8,-152,-1,1536,131075,0,0,1,1
22174,24707721,-8,-152,-1,1536,131075,0,0,1,1
22175,24707969,-8,-152,-1,1536,131075,0,0,1,1
22176,24708211,-5,-148,-1,1536,131075,0,0,1,1
22177,24708459,-5,-148,-1,1536,131075,0,0,1,1
22178,24708705,-5,-148,-1,1536,131075,0,0,1,1
22179,24708951,-5,-148,-1,1536,131075,0,0,1,1
22180,24709197,-5,-148,-1,1536,131075,0,0,1,1
22181,24709443,-5,-148,-1,1536,131075,0,0,1,1
22182,24709689,-5,-148,-1,1536,131075,0,0,1,1
22183,24709935,-5,-148,-1,1536,131075,0,0,1,1
22184,24710181,-5,-148,-1,1536,131075,0,0,1,1
22185,24710427,-5,-148,-1,1536,131075,0,0,1,1
22186,24710672,-5,-148,-1,1536,131075,0,0,1,1
22187,24710919,-5,-148,-1,1536,131075,0,0,1,1
22188,24711164,-5,-148,-1,1536,131075,0,0,1,1
22189,24711410,-5,-148,-1,1536,131075,0,0,1,1
22190,24711658,-5,-148,-1,1536,131075,0,0,1,1
22191,24711903,-5,-148,-1,1536,131075,0,0,1,1
22192,24712148,-5,-148,-1,1536,131075,0,0,1,1
22193,24712394,-3,-142,-1,1536,131075,0,0,1,1
22194,24712640,-3,-142,-1,1536,131075,0,0,1,1
22195,24712886,-3,-142,-1,1536,131075,0,0,1,1
22196,24713132,-3,-142,-1,1536,131075,0,0,1,1
22197,24713378,-3,-142,-1,1536,131075,0,0,1,1
22198,24713624,-3,-142,-1,1536,131075,0,0,1,1
22199,24713870,-3,-142,-1,1536,131075,0,0,1,1
22200,24714116,-3,-142,-1,1536,131075,0,0,1,1
22201,24714362,-3,-142,-1,1536,131075,0,0,1,1
22202,24714608,-3,-142,-1,1536,131075,0,0,1,1
22203,24714854,-3,-142,-1,1536,131075,0,0,1,1
22204,24715099,-3,-142,-1,1536,131075,0,0,1,1
22205,24715345,-3,-142,-1,1536,131075,0,0,1,1
22206,24715594,-3,-142,-1,1536,131075,0,0,1,1
22207,24715837,-3,-142,-1,1536,131075,0,0,1,1
22208,24716091,-3,-142,-1,1536,131075,0,0,1,1
22209,24716329,-1,-140,-1,1536,131075,0,0,1,1
22210,24716575,-1,-140,-1,1536,131075,0,0,1,1
22211,24716821,-1,-140,-1,1536,131075,0,0,1,1
22212,24717067,-1,-140,-1,1536,131075,0,0,1,1
22213,24717313,-1,-140,-1,1536,131075,0,0,1,1
22214,24717559,-1,-140,-1,1536,131075,0,0,1,1
22215,24717805,-1,-140,-1,1536,131075,0,0,1,1
22216,24718051,-1,-140,-1,1536,131075,0,0,1,1
22217,24718297,-1,-140,-1,1536,131075,0,0,1,1
22218,24718543,-1,-140,-1,1536,131075,0,0,1,1
22219,24718789,-1,-140,-1,1536,131075,0,0,1,1
22220,24719034,-1,-140,-1,1536,131075,0,0,1,1
22221,24719280,-1,-140,-1,1536,131075,0,0,1,1
22222,24719529,-1,-140,-1,1536,131075,0,0,1,1
22223,24719774,-1,-140,-1,1536,131075,0,0,1,1
22224,24720022,-1,-140,-1,1536,131075,0,0,1,1
22225,24720264,0,-137,-1,1536,131075,0,0,1,1
22226,24720510,0,-137,-1,1536,131075,0,0,1,1
22227,24720756,0,-137,-1,1536,131075,0,0,1,1
22228,24721002,0,-137,-1,1536,131075,0,0,1,1
22229,24721248,0,-137,-1,1536,131075,0,0,1,1
22230,24721494,0,-137,-1,1536,131075,0,0,1,1
22231,24721740,0,-137,-1,1536,131075,0,0,1,1
22232,24721986,0,-137,-1,1536,131075,0,0,1,1
22233,24722232,0,-137,-1,1536,131075,0,0,1,1
22234,24722478,0,-137,-1,1536,131075,0,0,1,1
22235,24722723,0,-137,-1,1536,131075,0,0,1,1
22236,24722969,0,-137,-1,1536,131075,0,0,1,1
22237,24723215,0,-137,-1,1536,131075,0,0,1,1
22238,24723464,0,-137,-1,1536,131075,0,0,1,1
22239,24723710,0,-137,-1,1536,131075,0,0,1,1
22240,24723953,0,-137,-1,1536,131075,0,0,1,1
22241,24724199,1,-133,-1,1536,131075,0,0,1,1
22242,24724445,1,-133,-1,1536,131075,0,0,1,1
22243,24724691,1,-133,-1,1536,131075,0,0,1,1
22244,24724937,1,-133,-1,1536,131075,0,0,1,1
22245,24725183,1,-133,-1,1536,131075,0,0,1,1
22246,24725429,1,-133,-1,1536,131075,0,0,1,1
22247,24725675,1,-133,-1,1536,131075,0,0,1,1
22248,24725921,1,-133,-1,1536,131075,0,0,1,1
22249,24726167,1,-133,-1,1536,131075,0,0,1,1
22250,24726413,1,-133,-1,1536,131075,0,0,1,1
22251,24726658,1,-133,-1,1536,131075,0,0,1,1
22252,24726905,1,-133,-1,1536,131075,0,0,1,1
22253,24727150,1,-133,-1,1536,131075,0,0,1,1
22254,24727396,1,-133,-1,1536,131075,0,0,1,1
22255,24727644,1,-133,-1,1536,131075,0,0,1,1
22256,24727890,1,-133,-1,1536,131075,0,0,1,1
22257,24728134,1,-133,-1,1536,131075,0,0,1,1
22258,24728380,1,-130,-1,1536,131075,0,0,1,1
22259,24728626,1,-130,-1,1536,131075,0,0,1,1
22260,24728872,1,-130,-1,1536,131075,0,0,1,1
22261,24729118,1,-130,-1,1536,131075,0,0,1,1
22262,24729364,1,-130,-1,1536,131075,0,0,1,1
22263,24729610,1,-130,-1,1536,131075,0,0,1,1
22264,24729856,1,-130,-1,1536,131075,0,0,1,1
22265,24730102,1,-130,-1,1536,131075,0,0,1,1
22266,24730348,1,-130,-1,1536,131075,0,0,1,1
22267,24730594,1,-130,-1,1536,131075,0,0,1,1
22268,24730839,1,-130,-1,1536,131075,0,0,1,1
22269,24731085,1,-130,-1,1536,131075,0,0,1,1
22270,24731331,1,-130,-1,1536,131075,0,0,1,1
22271,24731577,1,-130,-1,1536,131075,0,0,1,1
22272,24731826,1,-130,-1,1536,131075,0,0,1,1
22273,24732069,1,-130,-1,1536,131075,0,0,1,1
22274,24732315,1,-127,-1,1536,131075,0,0,1,1
22275,24732561,1,-127,-1,1536,131075,0,0,1,1
22276,24732807,1,-127,-1,1536,131075,0,0,1,1
22277,24733053,1,-127,-1,1536,131075,0,0,1,1
22278,24733299,1,-127,-1,1536,131075,0,0,1,1
22279,24733545,1,-127,-1,1536,131075,0,0,1,1
22280,24733791,1,-127,-1,1536,131075,0,0,1,1
22281,24734037,1,-127,-1,1536,131075,0,0,1,1
22282,24734283,1,-127,-1,1536,131075,0,0,1,1
22283,24734529,1,-127,-1,1536,131075,0,0,1,1
22284,24734774,1,-127,-1,1536,131075,0,0,1,1
22285,24735020,1,-127,-1,1536,131075,0,0,1,1
22286,24735266,1,-127,-1,1536,131075,0,0,1,1
22287,24735515,1,-127,-1,1536,131075,0,0,1,1
22288,24735760,1,-127,-1,1536,131075,0,0,1,1
22289,24736004,1,-127,-1,1536,131075,0,0,1,1
22290,24736250,1,-125,-1,1536,131075,0,0,1,1
22291,24736496,1,-125,-1,1536,131075,0,0,1,1
22292,24736742,1,-125,-1,1536,131075,0,0,1,1
22293,24736988,1,-125,-1,1536,131075,0,0,1,1
22294,24737234,1,-125,-1,1536,131075,0,0,1,1
22295,24737480,1,-125,-1,1536,131075,0,0,1,1
22296,24737726,1,-125,-1,1536,131075,0,0,1,1
22297,24737972,1,-125,-1,1536,131075,0,0,1,1
22298,24738218,1,-125,-1,1536,131075,0,0,1,1
22299,24738464,1,-125,-1,1536,131075,0,0,1,1
22300,24738709,1,-125,-1,1536,131075,0,0,1,1
22301,24738955,1,-125,-1,1536,131075,0,0,1,1
22302,24739201,1,-125,-1,1536,131075,0,0,1,1
22303,24739449,1,-125,-1,1536,131075,0,0,1,1
22304,24739695,1,-125,-1,1536,131075,0,0,1,1
22305,24739939,1,-125,-1,1536,131075,0,0,1,1
22306,24740185,1,-125,-1,1536,131075,0,0,1,1
22307,24740431,1,-122,-1,1536,131075,0,0,1,1
22308,24740677,1,-122,-1,1536,131075,0,0,1,1
22309,24740923,1,-122,-1,1536,131075,0,0,1,1
22310,24741169,1,-122,-1,1536,131075,0,0,1,1
22311,24741415,1,-122,-1,1536,131075,0,0,1,1
22312,24741661,1,-122,-1,1536,131075,0,0,1,1
22313,24741907,1,-122,-1,1536,131075,0,0,1,1
22314,24742153,1,-122,-1,1536,131075,0,0,1,1
22315,24742399,1,-122,-1,1536,131075,0,0,1,1
22316,24742645,1,-122,-1,1536,131075,0,0,1,1
22317,24742890,1,-122,-1,1536,131075,0,0,1,1
22318,24743136,1,-122,-1,1536,131075,0,0,1,1
22319,24743382,1,-122,-1,1536,131075,0,0,1,1
22320,24743630,1,-122,-1,1536,131075,0,0,1,1
22321,24743876,1,-122,-1,1536,131075,0,0,1,1
22322,24744120,1,-122,-1,1536,131075,0,0,1,1
22323,24744366,1,-118,-1,1536,131075,0,0,1,1
22324,24744612,1,-118,-1,1536,131075,0,0,1,1
22325,24744858,1,-118,-1,1536,131075,0,0,1,1
22326,24745104,1,-118,-1,1536,131075,0,0,1,1
22327,24745350,1,-118,-1,1536,131075,0,0,1,1
22328,24745596,1,-118,-1,1536,131075,0,0,1,1
22329,24745842,1,-118,-1,1536,131075,0,0,1,1
22330,24746088,1,-118,-1,1536,131075,0,0,1,1
22331,24746334,1,-118,-1,1536,131075,0,0,1,1
22332,24746580,1,-118,-1,1536,131075,0,0,1,1
22333,24746826,1,-118,-1,1536,131075,0,0,1,1
22334,24747071,1,-118,-1,1536,131075,0,0,1,1
22335,24747317,1,-118,-1,1536,131075,0,0,1,1
22336,24747566,1,-118,-1,1536,131075,0,0,1,1
22337,24747809,1,-118,-1,1536,131075,0,0,1,1
22338,24748056,1,-118,-1,1536,131075,0,0,1,1
22339,24748301,1,-113,-1,1536,131075,0,0,1,1
22340,24748547,1,-113,-1,1536,131075,0,0,1,1
22341,24748793,1,-113,-1,1536,131075,0,0,1,1
22342,24749039,1,-113,-1,1536,131075,0,0,1,1
22343,24749285,1,-113,-1,1536,131075,0,0,1,1
22344,24749531,1,-113,-1,1536,131075,0,0,1,1
22345,24749777,1,-113,-1,1536,131075,0,0,1,1
22346,24750023,1,-113,-1,1536,131075,0,0,1,1
22347,24750269,1,-113,-1,1536,131075,0,0,1,1
22348,24750514,1,-113,-1,1536,131075,0,0,1,1
22349,24750761,1,-113,-1,1536,131075,0,0,1,1
22350,24751006,1,-113,-1,1536,131075,0,0,1,1
22351,24751252,1,-113,-1,1536,131075,0,0,1,1
22352,24751501,1,-113,-1,1536,131075,0,0,1,1
22353,24751747,1,-113,-1,1536,131075,0,0,1,1
22354,24751990,1,-113,-1,1536,131075,0,0,1,1
22355,24752236,1,-111,-1,1536,131075,0,0,1,1
22356,24752482,1,-111,-1,1536,131075,0,0,1,1
22357,24752728,1,-111,-1,1536,131075,0,0,1,1
22358,24752974,1,-111,-1,1536,131075,0,0,1,1
22359,24753220,1,-111,-1,1536,131075,0,0,1,1
22360,24753466,1,-111,-1,1536,131075,0,0,1,1
22361,24753712,1,-111,-1,1536,131075,0,0,1,1
22362,24753958,1,-111,-1,1536,131075,0,0,1,1
22363,24754204,1,-111,-1,1536,131075,0,0,1,1
22364,24754450,1,-111,-1,1536,131075,0,0,1,1
22365,24754696,1,-111,-1,1536,131075,0,0,1,1
22366,24754941,1,-111,-1,1536,131075,0,0,1,1
22367,24755187,1,-111,-1,1536,131075,0,0,1,1
22368,24755436,1,-111,-1,1536,131075,0,0,1,1
22369,24755681,1,-111,-1,1536,131075,0,0,1,1
22370,24755925,1,-111,-1,1536,131075,0,0,1,1
22371,24756169,1,-106,-1,1536,131075,0,0,1,1
22372,24756417,1,-106,-1,1536,131075,0,0,1,1
22373,24756663,1,-106,-1,1536,131075,0,0,1,1
22374,24756909,1,-106,-1,1536,131075,0,0,1,1
22375,24757155,1,-106,-1,1536,131075,0,0,1,1
22376,24757401,1,-106,-1,1536,131075,0,0,1,1
22377,24757647,1,-106,-1,1536,131075,0,0,1,1
22378,24757893,1,-106,-1,1536,131075,0,0,1,1
22379,24758139,1,-106,-1,1536,131075,0,0,1,1
22380,24758384,1,-106,-1,1536,131075,0,0,1,1
22381,24758631,1,-106,-1,1536,131075,0,0,1,1
22382,24758877,1,-106,-1,1536,131075,0,0,1,1
22383,24759122,1,-106,-1,1536,131075,0,0,1,1
22384,24759368,1,-106,-1,1536,131075,0,0,1,1
22385,24759616,1,-106,-1,1536,131075,0,0,1,1
22386,24759862,1,-106,-1,1536,131075,0,0,1,1
22387,24760106,1,-106,-1,1536,131075,0,0,1,1
22388,24760352,1,-102,-1,1536,131075,0,0,1,1
22389,24760598,1,-102,-1,1536,131075,0,0,1,1
22390,24760844,1,-102,-1,1536,131075,0,0,1,1
22391,24761090,1,-102,-1,1536,131075,0,0,1,1
22392,24761336,1,-102,-1,1536,131075,0,0,1,1
22393,24761582,1,-102,-1,1536,131075,0,0,1,1
22394,24761828,1,-102,-1,1536,131075,0,0,1,1
22395,24762074,1,-102,-1,1536,131075,0,0,1,1
22396,24762320,1,-102,-1,1536,131075,0,0,1,1
22397,24762566,1,-102,-1,1536,131075,0,0,1,1
22398,24762811,1,-102,-1,1536,131075,0,0,1,1
22399,24763057,1,-102,-1,1536,131075,0,0,1,1
22400,24763303,1,-102,-1,1536,131075,0,0,1,1
22401,24763552,1,-102,-1,1536,131075,0,0,1,1
22402,24763796,1,-102,-1,1536,131075,0,0,1,1
22403,24764043,1,-102,-1,1536,131075,0,0,1,1
22404,24764287,1,-98,-1,1536,131075,0,0,1,1
22405,24764533,1,-98,-1,1536,131075,0,0,1,1
22406,24764779,1,-98,-1,1536,131075,0,0,1,1
22407,24765025,1,-98,-1,1536,131075,0,0,1,1
22408,24765271,1,-98,-1,1536,131075,0,0,1,1
22409,24765517,1,-98,-1,1536,131075,0,0,1,1
22410,24765763,1,-98,-1,1536,131075,0,0,1,1
22411,24766009,1,-98,-1,1536,131075,0,0,1,1
22412,24766255,1,-98,-1,1536,131075,0,0,1,1
22413,24766500,1,-98,-1,1536,131075,0,0,1,1
22414,24766747,1,-98,-1,1536,131075,0,0,1,1
22415,24766992,1,-98,-1,1536,131075,0,0,1,1
22416,24767238,1,-98,-1,1536,131075,0,0,1,1
22417,24767484,1,-98,-1,1536,131075,0,0,1,1
22418,24767733,1,-98,-1,1536,131075,0,0,1,1
22419,24767978,1,-98,-1,1536,131075,0,0,1,1
22420,24768222,1,-98,-1,1536,131075,0,0,1,1
22421,24768468,1,-94,-1,1536,131075,0,0,1,1
22422,24768714,1,-94,-1,1536,131075,0,0,1,1
22423,24768960,1,-94,-1,1536,131075,0,0,1,1
22424,24769206,1,-94,-1,1536,131075,0,0,1,1
22425,24769452,1,-94,-1,1536,131075,0,0,1,1
22426,24769698,1,-94,-1,1536,131075,0,0,1,1
22427,24769944,1,-94,-1,1536,131075,0,0,1,1
22428,24770190,1,-94,-1,1536,131075,0,0,1,1
22429,24770435,1,-94,-1,1536,131075,0,0,1,1
22430,24770681,1,-94,-1,1536,131075,0,0,1,1
22431,24770927,1,-94,-1,1536,131075,0,0,1,1
22432,24771173,1,-94,-1,1536,131075,0,0,1,1
22433,24771422,1,-94,-1,1536,131075,0,0,1,1
22434,24771665,1,-94,-1,1536,131075,0,0,1,1
22435,24771913,1,-94,-1,1536,131075,0,0,1,1
22436,24772157,1,-94,-1,1536,131075,0,0,1,1
22437,24772403,1,-91,-1,1536,131075,0,0,1,1
22438,24772649,1,-91,-1,1536,131075,0,0,1,1
22439,24772895,1,-91,-1,1536,131075,0,0,1,1
22440,24773141,1,-91,-1,1536,131075,0,0,1,1
22441,24773387,1,-91,-1,1536,131075,0,0,1,1
22442,24773633,1,-91,-1,1536,131075,0,0,1,1
22443,24773879,1,-91,-1,1536,131075,0,0,1,1
22444,24774125,1,-91,-1,1536,131075,0,0,1,1
22445,24774371,1,-91,-1,1536,131075,0,0,1,1
22446,24774617,1,-91,-1,1536,131075,0,0,1,1
22447,24774862,1,-91,-1,1536,131075,0,0,1,1
22448,24775108,1,-91,-1,1536,131075,0,0,1,1
22449,24775354,1,-91,-1,1536,131075,0,0,1,1
22450,24775600,1,-91,-1,1536,131075,0,0,1,1
22451,24775848,1,-91,-1,1536,131075,0,0,1,1
22452,24776092,1,-91,-1,1536,131075,0,0,1,1
22453,24776338,1,-86,-1,1536,131075,0,0,1,1
22454,24776584,1,-86,-1,1536,131075,0,0,1,1
22455,24776830,1,-86,-1,1536,131075,0,0,1,1
22456,24777076,1,-86,-1,1536,131075,0,0,1,1
22457,24777322,1,-86,-1,1536,131075,0,0,1,1
22458,24777568,1,-86,-1,1536,131075,0,0,1,1
22459,24777814,1,-86,-1,1536,131075,0,0,1,1
22460,24778060,1,-86,-1,1536,131075,0,0,1,1
22461,24778306,1,-86,-1,1536,131075,0,0,1,1
22462,24778552,1,-86,-1,1536,131075,0,0,1,1
22463,24778798,1,-86,-1,1536,131075,0,0,1,1
22464,24779043,1,-86,-1,1536,131075,0,0,1,1
22465,24779289,1,-86,-1,1536,131075,0,0,1,1
22466,24779537,1,-86,-1,1536,131075,0,0,1,1
22467,24779782,1,-86,-1,1536,131075,0,0,1,1
22468,24780027,1,-86,-1,1536,131075,0,0,1,1
22469,24780273,1,-81,-1,1536,131075,0,0,1,1
22470,24780519,1,-81,-1,1536,131075,0,0,1,1
22471,24780765,1,-81,-1,1536,131075,0,0,1,1
22472,24781011,1,-81,-1,1536,131075,0,0,1,1
22473,24781257,1,-81,-1,1536,131075,0,0,1,1
22474,24781503,1,-81,-1,1536,131075,0,0,1,1
22475,24781749,1,-81,-1,1536,131075,0,0,1,1
22476,24781995,1,-81,-1,1536,131075,0,0,1,1
22477,24782241,1,-81,-1,1536,131075,0,0,1,1
22478,24782487,1,-81,-1,1536,131075,0,0,1,1
22479,24782732,1,-81,-1,1536,131075,0,0,1,1
22480,24782979,1,-81,-1,1536,131075,0,0,1,1
22481,24783224,1,-81,-1,1536,131075,0,0,1,1
22482,24783470,1,-81,-1,1536,131075,0,0,1,1
22483,24783718,1,-81,-1,1536,131075,0,0,1,1
22484,24783971,1,-81,-1,1536,131075,0,0,1,1
22485,24784208,1,-76,-1,1536,131075,0,0,1,1
22486,24784454,1,-76,-1,1536,131075,0,0,1,1
22487,24784700,1,-76,-1,1536,131075,0,0,1,1
22488,24784946,1,-76,-1,1536,131075,0,0,1,1
22489,24785192,1,-76,-1,1536,131075,0,0,1,1
22490,24785438,1,-76,-1,1536,131075,0,0,1,1
22491,24785684,1,-76,-1,1536,131075,0,0,1,1
22492,24785930,1,-76,-1,1536,131075,0,0,1,1
22493,24786176,1,-76,-1,1536,131075,0,0,1,1
22494,24786422,1,-76,-1,1536,131075,0,0,1,1
22495,24786668,1,-76,-1,1536,131075,0,0,1,1
22496,24786913,1,-76,-1,1536,131075,0,0,1,1
22497,24787159,1,-76,-1,1536,131075,0,0,1,1
22498,24787407,1,-76,-1,1536,131075,0,0,1,1
22499,24787651,1,-76,-1,1536,131075,0,0,1,1
22500,24787900,1,-76,-1,1536,131075,0,0,1,1
22501,24788143,1,-76,-1,1536,131075,0,0,1,1
22502,24788389,1,-73,-1,1536,131075,0,0,1,1
22503,24788634,1,-73,-1,1536,131075,0,0,1,1
22504,24788881,1,-73,-1,1536,131075,0,0,1,1
22505,24789127,1,-73,-1,1536,131075,0,0,1,1
22506,24789373,1,-73,-1,1536,131075,0,0,1,1
22507,24789619,1,-73,-1,1536,131075,0,0,1,1
22508,24789865,1,-73,-1,1536,131075,0,0,1,1
22509,24790111,1,-73,-1,1536,131075,0,0,1,1
22510,24790356,1,-73,-1,1536,131075,0,0,1,1
22511,24790603,1,-73,-1,1536,131075,0,0,1,1
22512,24790848,1,-73,-1,1536,131075,0,0,1,1
22513,24791094,1,-73,-1,1536,131075,0,0,1,1
22514,24791343,1,-73,-1,1536,131075,0,0,1,1
22515,24791586,1,-73,-1,1536,131075,0,0,1,1
22516,24791834,1,-73,-1,1536,131075,0,0,1,1
22517,24792078,1,-69,-1,1536,131075,0,0,1,1
22518,24792324,1,-69,-1,1536,131075,0,0,1,1
22519,24792570,1,-69,-1,1536,131075,0,0,1,1
22520,24792816,1,-69,-1,1536,131075,0,0,1,1
22521,24793062,1,-69,-1,1536,131075,0,0,1,1
22522,24793308,1,-69,-1,1536,131075,0,0,1,1
22523,24793554,1,-69,-1,1536,131075,0,0,1,1
22524,24793800,1,-69,-1,1536,131075,0,0,1,1
22525,24794046,1,-69,-1,1536,131075,0,0,1,1
22526,24794292,1,-69,-1,1536,131075,0,0,1,1
22527,24794538,1,-69,-1,1536,131075,0,0,1,1
22528,24794784,1,-69,-1,1536,131075,0,0,1,1
22529,24795029,1,-69,-1,1536,131075,0,0,1,1
22530,24795275,1,-69,-1,1536,131075,0,0,1,1
22531,24795524,1,-69,-1,1536,131075,0,0,1,1
22532,24795769,1,-69,-1,1536,131075,0,0,1,1
22533,24796013,1,-69,-1,1536,131075,0,0,1,1
22534,24796259,1,-66,-1,1536,131075,0,0,1,1
22535,24796505,1,-66,-1,1536,131075,0,0,1,1
22536,24796751,1,-66,-1,1536,131075,0,0,1,1
22537,24796997,1,-66,-1,1536,131075,0,0,1,1
22538,24797243,1,-66,-1,1536,131075,0,0,1,1
22539,24797489,1,-66,-1,1536,131075,0,0,1,1
22540,24797735,1,-66,-1,1536,131075,0,0,1,1
22541,24797981,1,-66,-1,1536,131075,0,0,1,1
22542,24798227,1,-66,-1,1536,131075,0,0,1,1
22543,24798473,1,-66,-1,1536,131075,0,0,1,1
22544,24798718,1,-66,-1,1536,131075,0,0,1,1
22545,24798964,1,-66,-1,1536,131075,0,0,1,1
22546,24799210,1,-66,-1,1536,131075,0,0,1,1
22547,24799458,1,-66,-1,1536,131075,0,0,1,1
22548,24799705,1,-66,-1,1536,131075,0,0,1,1
22549,24799948,1,-66,-1,1536,131075,0,0,1,1
22550,24800194,1,-64,-1,1536,131075,0,0,1,1
22551,24800440,1,-64,-1,1536,131075,0,0,1,1
22552,24800686,1,-64,-1,1536,131075,0,0,1,1
22553,24800932,1,-64,-1,1536,131075,0,0,1,1
22554,24801178,1,-64,-1,1536,131075,0,0,1,1
22555,24801424,1,-64,-1,1536,131075,0,0,1,1
22556,24801670,1,-64,-1,1536,131075,0,0,1,1
